Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Gastric cancer,81/149,0.2139024737712206,0.5712179608478833,0,0,1.155359613330298,1.7818361463485173,GSK3B;WNT2B;ARAF;FZD10;PIK3CB;FGF1;FGF2;FGF7;FRAT2;CDH1;AKT2;AKT3;AKT1;POLK;MAP2K1;MAP2K2;HGF;WNT5A;AXIN1;GAB1;WNT9A;TGFBR1;DDB2;TGFBR2;CCNE2;PIK3CA;CCNE1;RARB;RAF1;SOS1;TP53;SOS2;SHC4;SHC1;LEF1;PIK3R3;PIK3R2;PIK3R1;EGFR;RXRB;WNT6;NRAS;RXRA;WNT11;ERBB2;CTNNA1;E2F1;DVL3;MAPK1;E2F3;BAK1;FZD1;SMAD2;TCF7L2;FZD3;SMAD4;TGFB2;WNT10A;CDKN2B;TCF7L1;FZD2;SMAD3;FZD5;GADD45B;JUP;FZD4;TGFB3;CSNK1A1;FZD6;BRAF;GADD45G;APC;CDK2;FGF18;RPS6KB2;BCL2;BAX;CTNNB1;GRB2;KRAS;FGFR2
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,104/193,0.2142067353179562,0.5712179608478833,0,0,1.1335552063799303,1.7465973660797889,CALML5;CALML4;FGF2;PREX1;ZFP36;AKT2;AKT3;AKT1;EP300;IFNAR2;ATG3;GABARAPL2;GABARAPL1;MAP2K1;MAP2K2;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;MAPKAPK2;IL6ST;RAF1;TP53;UBA52;IFNAR1;PDGFB;ITPR1;PIK3R3;PIK3R2;ITPR3;PIK3R1;GABARAP;C3;GNG10;UBC;FADD;PLCG1;MAP2K7;CREBBP;JUN;NFATC1;GNG12;GNG11;NFATC4;IL6;GNB2;CYCS;CALM3;GNB5;CALM1;GSK3B;PIK3CB;CXCL2;IKBKB;PPP3CA;PPP3CB;PPP3CC;RAC1;CCR5;JAK2;IKBKE;JAK1;CHUK;IFNGR1;TRAF2;FOS;TYK2;CREB1;IRF3;PIK3CA;IRF7;PIK3C3;TLR3;IRF9;BECN1;SRC;LEF1;PTGS2;MAPK9;NRAS;MAPK8;GNG2;GNG4;E2F1;MAPK1;E2F3;BAK1;RPS27A;MICB;TCF7L2;TCF7L1;STAT1;STAT2;MAPK14;MAPK12;VEGFA;MAPK13;MAPK10;CLEC2B;CTNNB1;FAS;BAX;KRAS
KEGG_2021_Human,Pyruvate metabolism,27/47,0.2215544725020342,0.5859291834764543,0,0,1.308824400355345,1.972511969721364,FH;ACSS2;ADH1C;ADH1B;ADH1A;PDHB;ACACB;ADH5;ACAT1;LDHB;ALDH2;LDHD;ME1;ME3;DLAT;ACSS1;PCK1;PDHA1;MDH1;ACYP1;ALDH3A2;GRHPR;PC;PKM;ALDH7A1;DLD;ALDH9A1
KEGG_2021_Human,Proximal tubule bicarbonate reclamation,14/23,0.2245265976977678,0.5889222234695549,0,0,1.5078645285664214,2.2523893821937926,MDH1;GLS2;ATP1A4;ATP1A2;ATP1A1;ATP1B1;SLC4A4;AQP1;GLS;GLUD1;GLUD2;CA2;CA4;PCK1
KEGG_2021_Human,Thermogenesis,124/232,0.2271318161841376,0.5909120421050734,0,0,1.113820417986254,1.65093218168283,KLB;ATF2;SMARCB1;KDM1A;NDUFA11;NDUFA12;NDUFA10;ACTB;ACTG1;LIPE;RPS6KA3;RPS6KA6;CREB3L4;CREB3L1;RPS6KA1;PRKACA;PRKACB;MAP3K5;CPT1A;SMARCC1;SMARCC2;ACSL1;ACSL5;TSC2;ACSL4;FRS2;TSC1;SDHD;CPT1C;SDHB;ADCY9;UQCRC2;ND2;ND4;COX19;COX16;UQCRB;NPR1;ATP6;COX17;COX7A2;COX7A1;COX11;COX1;COX14;NDUFV3;NDUFV2;PPARGC1A;COX10;COA3;COA1;SMARCA2;SMARCA4;RHEB;NDUFAF4;NDUFAF5;NDUFAF2;GNAS;NDUFAF3;GRB2;NDUFAF1;COX20;FGFR1;COX7B;COX4I1;COX4I2;PRKAG1;PRKAG2;COX7C;CPT2;MLST8;UQCRFS1;COA6;COA5;ACTL6A;ARID1A;ARID1B;CREB1;NDUFS6;NDUFS4;ZNF516;PPARG;NDUFS1;PLIN1;SOS1;SOS2;MGLL;CREB5;KDM3A;NDUFB8;PRKAA1;SMARCD2;NDUFB6;NDUFB5;NDUFB4;NDUFB3;ADCY4;NDUFB2;NDUFB1;UQCR11;ADCY1;UQCR10;COX5B;COX5A;ADCY6;ADCY5;NRAS;SLC25A29;SLC25A20;SMARCE1;NDUFA6;NDUFA4;NDUFA2;BMP8A;NDUFA1;COX6C;MAPK14;MAPK12;UQCRHL;MAPK13;NDUFAB1;RPS6KB2;KRAS;PNPLA2
KEGG_2021_Human,Fc epsilon RI signaling pathway,38/68,0.2360236165226305,0.6044671856476674,0,0,1.2281159420289856,1.7731825460086486,PIK3R3;PIK3R2;PIK3CB;PIK3R1;MAPK9;MAPK8;NRAS;AKT2;INPP5D;AKT3;AKT1;FCER1A;MAPK1;FYN;RAC1;PLCG1;MAP2K7;VAV3;MAP2K1;MAP2K2;PDPK1;PLA2G4B;PLA2G4A;PRKCA;GAB2;MAPK14;MAPK12;VAV2;MAPK13;MAPK10;IL5;PIK3CA;GRB2;KRAS;RAF1;SOS1;SOS2;LAT
KEGG_2021_Human,PI3K-Akt signaling pathway,187/354,0.23611999439362,0.6044671856476674,0,0,1.0865191690633376,1.5682982319484715,ATF2;CRTC2;CHRM1;CSF3R;CSF1;IRS1;TNC;PPP2R2A;FGF1;FGF2;IGF1R;COMP;FGF7;CCND2;PPP2R1B;IBSP;CREB3L4;TNN;AKT2;CREB3L1;AKT3;MYB;AKT1;IL6R;IFNAR2;MAGI1;PDGFRB;PDGFRA;MAP2K1;MAP2K2;HGF;F2R;MAGI2;TSC2;PRKCA;TSC1;PRLR;PGF;CCNE2;COL4A2;CCNE1;COL4A1;COL4A4;COL4A3;COL4A5;RAF1;TP53;EPHA2;IFNAR1;CSF1R;LPAR1;PDGFB;LPAR2;PDGFA;PIK3R3;LPAR3;PIK3R2;PIK3R1;EFNA5;EFNA4;GNG10;BCL2L11;PDGFD;CHAD;THEM4;PCK1;MCL1;BDNF;INSR;FN1;IGF1;GNG12;GNG11;PTK2;COL1A1;EFNA1;NR4A1;EFNA3;IL6;COL1A2;LPAR5;LPAR6;RHEB;GNB2;CDK2;FGF18;BCL2;MDM2;COL9A3;GRB2;COL9A2;GNB5;FGFR4;IL7R;FGFR3;FGFR2;BCL2L1;FGFR1;ITGB1;GSK3B;FLT1;HSP90AB1;ITGB5;ITGB4;YWHAB;PTEN;LAMC2;BRCA1;LAMC1;PIK3CB;AREG;IKBKB;GHR;YWHAQ;PPP2R5E;MLST8;ITGB8;RAC1;JAK2;JAK3;YWHAG;JAK1;YWHAH;HSP90AA1;CHUK;ITGA4;VWF;ITGA3;PDPK1;ITGA2;ITGA1;PPP2R5A;PPP2R5C;YWHAZ;RBL2;COL2A1;CREB1;PIK3CA;COL6A2;COL6A1;ITGA7;COL6A6;EIF4E2;SOS1;SGK2;TLR4;SOS2;CREB5;ITGA9;LAMA5;PRKAA1;TNXB;ATF6B;LAMA2;LAMA4;THBS1;EGFR;THBS4;THBS3;PPP2CB;NRAS;RXRA;GNG2;ERBB3;ERBB4;GNG4;PPP2R3C;ERBB2;SPP1;MAPK1;EIF4E;EIF4B;NTRK2;ANGPT1;NOS3;VEGFB;VEGFC;LAMB1;PPP2R3B;PPP2R3A;VEGFA;PPP2R2C;IL2RB;RPS6KB2;KRAS;PKN1;TEK
KEGG_2021_Human,Biosynthesis of unsaturated fatty acids,16/27,0.2462067461008019,0.6169306563042758,0,0,1.4099424535236011,1.9761523110403,HACD1;ACOT7;ELOVL5;ELOVL2;SCD5;HSD17B4;ELOVL6;HSD17B12;HACD3;HACD2;SCP2;ACOX1;SCD;ACOT1;ACAA1;ACOT4
KEGG_2021_Human,Collecting duct acid secretion,16/27,0.2462067461008019,0.6169306563042758,0,0,1.4099424535236011,1.9761523110403,ATP6V1A;ATP6V1G1;ATP6V0E1;ATP6V1G2;TCIRG1;CA2;ATP6V0A2;ATP6V0A4;ATP6V0E2;ATP6V1E1;ATP6V1D;SLC12A7;ATP6V0C;ATP6V1C1;ATP6V1C2;ATP6V1B1
KEGG_2021_Human,TNF signaling pathway,61/112,0.2467722625217103,0.6169306563042758,0,0,1.1598300407614763,1.6229378606753817,ATF2;CSF1;PIK3CB;CXCL2;IKBKB;RPS6KA5;CREB3L4;AKT2;CREB3L1;AKT3;AKT1;MAP3K8;MAP3K7;MAP3K5;MAP2K1;EDN1;CHUK;RIPK3;MMP3;TRAF2;FOS;TRAF1;TNFRSF1B;MMP9;MMP14;CREB1;PIK3CA;IRF1;TRAF5;PGAM5;CREB5;ATF6B;PIK3R3;PIK3R2;PIK3R1;NOD2;PTGS2;SOCS3;MAPK9;BAG4;MAPK8;CCL5;CCL2;MAPK1;FADD;MAP2K7;JUN;CCL20;VEGFC;CFLAR;MAPK14;MAPK12;MAPK13;MAPK10;CXCL10;IL6;ITCH;TAB3;FAS;TAB2;TAB1
KEGG_2021_Human,Estrogen signaling pathway,74/137,0.2510001831223482,0.6226361131717165,0,0,1.1390762043280884,1.5745468714737896,ATF2;HSP90AB1;CALML5;CALML4;PIK3CB;CREB3L4;AKT2;CREB3L1;GPER1;AKT3;AKT1;PRKACA;PRKACB;CTSD;NCOA1;NCOA2;MAP2K1;HSP90AA1;MAP2K2;NCOA3;FOS;MMP9;ADCY9;CREB1;PLCB4;PIK3CA;RARA;TFF1;FKBP4;RAF1;SOS1;SOS2;FKBP5;CREB5;HBEGF;SHC4;ATF6B;SHC1;SRC;ITPR1;ADCY4;PIK3R3;ITPR3;PIK3R2;PIK3R1;ADCY1;ADCY6;EGFR;GNAI1;ADCY5;NRAS;MAPK1;KCNJ3;GABBR2;KCNJ5;JUN;GABBR1;HSPA1L;NOS3;HSPA2;ESR1;ESR2;KRT19;KRT18;KRT17;GNAQ;KRT15;BCL2;GNAS;CALM3;GRB2;KRAS;CALM1;HSPA1B
KEGG_2021_Human,Breast cancer,79/147,0.2626577150037197,0.6427029214553736,0,0,1.1266086154672208,1.5061670668387783,GSK3B;WNT2B;ARAF;PTEN;FZD10;BRCA1;PIK3CB;FGF1;BRCA2;FGF2;IGF1R;FGF7;FRAT2;AKT2;AKT3;AKT1;TNFSF11;POLK;NCOA1;MAP2K1;MAP2K2;NCOA3;WNT5A;AXIN1;FOS;WNT9A;DDB2;PIK3CA;RAF1;SOS1;TP53;SOS2;NOTCH2;SHC4;SHC1;NOTCH4;LEF1;PIK3R3;PIK3R2;PIK3R1;EGFR;WNT6;NRAS;WNT11;ERBB2;E2F1;DVL3;MAPK1;E2F3;HES1;BAK1;FZD1;JAG2;TCF7L2;FZD3;JUN;WNT10A;TCF7L1;FZD2;FZD5;GADD45B;FZD4;CSNK1A1;FZD6;BRAF;IGF1;ESR1;ESR2;GADD45G;NFKB2;HEYL;APC;FGF18;RPS6KB2;BAX;CTNNB1;GRB2;KRAS;FGFR1
KEGG_2021_Human,Platelet activation,67/124,0.2631065084707935,0.6427029214553736,0,0,1.1397945363855582,1.5218495088472426,ITGB1;SNAP23;PIK3CB;ACTB;ARHGAP35;ACTG1;PPP1CB;PPP1CC;AKT2;AKT3;AKT1;PRKACA;PRKACB;FGB;GUCY1A2;PRKCI;PTGIR;ARHGEF12;VWF;ITGA2;PLA2G4B;F2R;PLA2G4A;RHOA;APBB1IP;VAMP8;ADCY9;PLCB4;PIK3CA;ORAI1;TLN2;TLN1;ROCK1;ROCK2;SRC;ITPR1;ADCY4;PIK3R3;ITPR3;PIK3R2;PIK3R1;ADCY1;PRKCZ;RASGRP1;MYL12A;ADCY6;GNAI1;MYL12B;ADCY5;RAP1B;GNA13;RAP1A;TBXA2R;MAPK1;FYN;VASP;P2RY12;NOS3;MAPK14;MAPK12;MAPK13;PPP1CA;COL1A1;COL1A2;FCGR2A;GNAQ;GNAS
KEGG_2021_Human,One carbon pool by folate,12/20,0.2749268470898487,0.6664893262784212,0,0,1.453873447664104,1.877314419739937,DHFR;ALDH1L1;MTFMT;ATIC;MTHFD1;SHMT2;MTHFD2;MTHFD2L;ST20-MTHFS;MTHFR;TYMS;GART
KEGG_2021_Human,Renin secretion,38/69,0.2771662481364429,0.6668661609297876,0,0,1.1883781716180033,1.5248529278005662,PTGER4;ADCYAP1R1;CALML5;PDE1C;NPR1;PDE1A;PTGER2;PDE3B;ITPR1;ADRB1;CACNA1D;ITPR3;CALML4;ADRB2;CACNA1C;ADCY6;GNAI1;AQP1;ADCY5;PPP3CA;PPP3CB;PPP3CC;ADORA1;PRKACA;PRKACB;GUCY1A2;EDN1;EDN2;CREB1;PLCB4;GNAQ;KCNMA1;AGTR1;GNAS;PDE3A;ORAI1;CALM3;CALM1
KEGG_2021_Human,Epstein-Barr virus infection,107/202,0.2905234692475201,0.6937873892478092,0,0,1.092249527410208,1.3500978747261445,RBPJ;PSMD8;PSMD6;PSMD7;CCND2;AKT2;AKT3;PSMD3;AKT1;CIR1;HLA-DOA;B2M;MAP3K7;IFNAR2;PDIA3;ENTPD1;USP7;HLA-B;TAP2;HLA-C;TAP1;HLA-A;HLA-F;HLA-G;RUNX3;SAP30;CCNE2;CCNE1;TP53;IFNAR1;PSMD13;PIK3R3;PIK3R2;PIK3R1;BCL2L11;IRAK1;FADD;MAP2K7;JUN;GADD45B;ISG15;GADD45G;NFKB2;CXCL10;IL6;SNW1;CDK2;BCL2;MDM2;CYCS;TAB2;CALR;TAB1;NFKBIE;MYD88;NFKBIB;CD40;CD3G;PIK3CB;ITGAL;IKBKB;SIN3A;BLNK;RAC1;POLK;IKBKE;JAK3;HLA-DPA1;JAK1;APAF1;CHUK;DDX58;TRAF2;TYK2;DDB2;TAPBP;NCOR2;CCNA2;IRF3;OAS1;PIK3CA;OAS2;OAS3;TRAF5;IRF7;CD44;IRF9;HDAC1;MAPK9;MAPK8;SAP30L;E2F1;E2F3;HES1;CD58;BAK1;STAT1;STAT2;MAPK14;MAPK12;MAPK13;MAPK10;PSMC1;FAS;BAX;CD247;VIM
KEGG_2021_Human,Bacterial invasion of epithelial cells,42/77,0.2927396650776905,0.6939014283323034,0,0,1.163345195729537,1.429136510708615,ITGB1;SHC4;SHC1;SRC;ARPC1B;CLTC;PXN;ARPC5L;CLTA;ILK;PIK3R3;PIK3R2;PIK3CB;PIK3R1;ACTR3B;ACTB;ACTG1;CDC42;CDH1;CTNNA1;RAC1;WASF1;ACTR3;ACTR2;CAV2;CAV1;GAB1;FN1;RHOA;PTK2;CD2AP;DNM2;DNM3;ARHGAP10;CTTN;PIK3CA;ELMO2;CTNNB1;ELMO3;CRK;DOCK1;BCAR1
KEGG_2021_Human,Osteoclast differentiation,68/127,0.2970124982001785,0.6957784833516686,0,0,1.1174749290285733,1.356593398399272,CSF1;NCF2;NCF4;SIRPG;PIK3CB;IKBKB;PPP3CA;PPP3CB;PPP3CC;AKT2;AKT3;BLNK;AKT1;SIRPA;TNFSF11;RAC1;MAP3K7;JAK1;IFNAR2;MAP2K1;CHUK;IFNGR1;MITF;TRAF2;FOS;GAB2;TYK2;TGFBR1;TGFBR2;CREB1;PIK3CA;PPARG;SQSTM1;IRF9;IFNAR1;CSF1R;PIK3R3;PIK3R2;PIK3R1;TNFRSF11A;LILRA2;SOCS3;MAPK9;MAPK8;CALCR;MAPK1;FYN;MAP2K7;JUN;TGFB2;JUND;STAT1;STAT2;NFATC1;MAPK14;LILRB5;MAPK12;NFKB2;MAPK13;MAPK10;CYLD;FCGR2A;FOSB;GRB2;TAB2;TAB1;FCGR2B;FCGR2C
KEGG_2021_Human,B cell receptor signaling pathway,44/81,0.2998682072971769,0.6957784833516686,0,0,1.1528574253509989,1.3885155593202982,GSK3B;IFITM1;INPPL1;DAPP1;PIK3R3;PIK3R2;PIK3CB;BCL10;PIK3R1;LILRA2;MALT1;IKBKB;PPP3CA;CD79A;PPP3CB;NRAS;PPP3CC;AKT2;INPP5D;AKT3;BLNK;AKT1;MAPK1;RAC1;VAV3;MAP2K1;JUN;MAP2K2;CHUK;NFATC1;FOS;LILRB5;VAV2;PIK3CA;GRB2;KRAS;PTPN6;RAF1;SOS1;FCGR2B;NFKBIE;SOS2;CARD11;NFKBIB
KEGG_2021_Human,Homologous recombination,23/41,0.3005844698827594,0.6957784833516686,0,0,1.2385682179466098,1.4887917788198202,MUS81;BARD1;TOP3B;BLM;TOP3A;XRCC3;RPA1;BRCA1;BRCC3;BRCA2;PALB2;RAD54B;RAD51B;RAD52;BRIP1;RAD51;RAD51C;EME1;POLD1;RAD54L;ATM;SSBP1;SYCP3
KEGG_2021_Human,"Parathyroid hormone synthesis, secretion and action",57/106,0.302228778705881,0.6957784833516686,0,0,1.127794984937842,1.3494867763237477,ATF2;ARAF;ARRB1;PTH1R;AKAP13;CREB3L4;CREB3L1;PDE4B;TNFSF11;PRKACA;PRKACB;MEF2A;SLC34A3;ARHGEF11;MAP2K1;MEF2C;PDE4D;PRKCA;FOS;RUNX2;RHOA;MMP14;ADCY9;CREB1;MMP13;PLCB4;RAF1;CREB5;HBEGF;ATF6B;ITPR1;ADCY4;ITPR3;GATA3;ADCY1;PLD1;ADCY6;EGFR;GNAI1;ADCY5;GNA13;RXRB;CYP27B1;SLC9A3R1;RXRA;MAPK1;MEF2D;EGR1;KL;JUND;VDR;BRAF;NACA;GNAQ;BCL2;GNAS;FGFR1
KEGG_2021_Human,Apelin signaling pathway,73/137,0.3086177524655308,0.705412005635499,0,0,1.105902949925632,1.30015681017868,CALML5;SERPINE1;PDE3B;PRKAG1;PRKAG2;CALML4;LIPE;CDH1;AKT2;AKT3;AKT1;PRKACA;PRKACB;MEF2A;GABARAPL2;GABARAPL1;MAP2K1;MEF2C;MAP2K2;SPHK2;PRKCE;SPHK1;RRAS2;TGFBR1;MYL4;ACTA2;ADCY9;MRAS;PLCB4;AGTR1;TFAM;PIK3C3;PLIN1;RAF1;HDAC4;BECN1;PRKAA1;ITPR1;ADCY4;ITPR3;NRF1;ADCY1;GABARAP;ADCY6;GNAI1;SLC9A1;ADCY5;GNA13;GNG10;NRAS;GNG2;RRAS;GNG4;SPP1;MAPK1;PPARGC1A;MEF2D;SMAD2;EGR1;SMAD4;SMAD3;NOS3;GNG12;GNG11;KLF2;APLN;GNAQ;GNB2;RPS6KB2;CALM3;KRAS;GNB5;CALM1
KEGG_2021_Human,Nucleotide excision repair,26/47,0.3175762623026993,0.7207404534529348,0,0,1.2000921173838663,1.376550413990147,PCNA;CCNH;XPA;POLD1;POLE;RFC5;GTF2H2C_2;RFC3;RFC4;LIG1;RFC1;RPA1;GTF2H1;GTF2H4;RAD23B;GTF2H5;DDB2;CUL4A;POLE4;ERCC1;POLE2;ERCC2;ERCC8;ERCC6;MNAT1;CUL4B
KEGG_2021_Human,Sphingolipid metabolism,27/49,0.3226790993968251,0.7271641676548173,0,0,1.1895980832907098,1.3455507636496853,ASAH1;SGMS2;GBA2;SMPD3;SMPD2;NEU3;UGCG;UGT8;SGPL1;SPTLC1;SPTLC2;SPTLC3;KDSR;CERS4;CERS5;CERS6;SPHK2;SPHK1;SGPP1;ACER2;ACER3;DEGS2;B4GALT6;PLPP3;PLPP2;PLPP1;CERS2
KEGG_2021_Human,Cushing syndrome,82/155,0.3273874002800411,0.7326151614658263,0,0,1.0890628483797111,1.2160596639700108,ATF2;SCARB1;GSK3B;WNT2B;FZD10;CREB3L4;CREB3L1;WDR5;PDE8B;PRKACA;PDE8A;PRKACB;MEN1;USP8;MAP2K1;MAP2K2;WNT5A;AXIN1;ARNT;WNT9A;MRAP;ADCY9;CREB1;PLCB4;ARMC5;CCNE2;CCNE1;AGTR1;ORAI1;CREB5;CAMK2B;KMT2D;CAMK2D;FH;KMT2A;ATF6B;LEF1;ITPR1;ADCY4;CACNA1D;ITPR3;CACNA1C;ADCY1;ADCY6;EGFR;GNAI1;CACNA1G;ADCY5;RAP1B;CACNA1I;WNT6;PDE11A;RAP1A;RASD1;WNT11;RBBP5;E2F1;DVL3;MAPK1;E2F3;CAMK2G;FZD1;TCF7L2;FZD3;WNT10A;CDKN2B;TCF7L1;FZD2;CDKN2C;FZD5;FZD4;CDKN2A;FZD6;BRAF;PBX1;NR4A1;APC;GNAQ;CDK2;GNAS;CTNNB1;KCNK3
KEGG_2021_Human,Melanogenesis,54/101,0.3304439171628175,0.7330957959965296,0,0,1.1137994642947389,1.2333305571593267,GSK3B;WNT2B;CALML5;CALML4;FZD10;EDNRB;CREB3L4;CREB3L1;EP300;PRKACA;PRKACB;MAP2K1;EDN1;MAP2K2;WNT5A;MITF;PRKCA;WNT9A;ADCY9;CREB1;PLCB4;RAF1;CAMK2B;CAMK2D;LEF1;TYRP1;ADCY4;ADCY1;ADCY6;GNAI1;ADCY5;WNT6;NRAS;WNT11;DVL3;MAPK1;CAMK2G;FZD1;TCF7L2;CREBBP;FZD3;WNT10A;TCF7L1;FZD2;FZD5;FZD4;FZD6;MC1R;GNAQ;GNAS;CTNNB1;CALM3;KRAS;CALM1
KEGG_2021_Human,Glycosaminoglycan biosynthesis,29/53,0.3321840325609275,0.7330957959965296,0,0,1.1712327640109257,1.2907759814634574,B4GALT2;B4GALT3;B4GALT1;HS3ST3A1;CHPF;XYLT2;HS6ST1;HS2ST1;HS6ST3;FUT8;CHST11;CHSY1;DSE;CHST15;EXTL3;ST3GAL1;ST3GAL3;CSGALNACT1;HS3ST3B1;CHST7;CHPF2;B3GAT3;B3GALT6;B3GNT7;UST;B3GNT2;B4GALT7;B4GALT4;CHST3
KEGG_2021_Human,Glutathione metabolism,31/57,0.3408765038333052,0.7471265837442307,0,0,1.1556919430919628,1.2437961485840423,GSTP1;MGST3;ODC1;MGST1;GSTT1;HPGDS;CHAC2;GSTM4;GSTK1;GSTM3;GGT7;GSTM2;GPX1;GGT6;GSTM1;RRM2;GPX4;GSTO2;GPX3;GSS;IDH1;GSR;IDH2;PGD;PRDX6;GGCT;GCLC;GSTA4;SMS;GCLM;GSTM5
KEGG_2021_Human,Amyotrophic lateral sclerosis,189/364,0.3507862193474949,0.7624795654587793,0,0,1.0472825759855553,1.0971105034586977,NDUFA11;NUP188;NDUFA12;NDUFA10;ACTB;ACTG1;GLE1;PSMD8;PSMD9;PSMD6;TUBB6;PSMD7;KIF5C;TUBB3;PSMD3;MAP3K5;GABARAPL2;DAXX;GABARAPL1;NUP210;ANXA11;SDHD;SDHB;TUBA4A;NUP93;ATXN2L;ERN1;ULK2;SRSF3;ULK1;MATR3;NUP98;UQCRC2;PFN1;ATF6;TP53;ND2;SQSTM1;SRSF7;OPTN;ND4;GRIA2;NUP205;VCP;SEH1L;UQCRB;PSMD13;ATP6;SLC1A2;COX7A2;ITPR3;KLC1;COX7A1;GABARAP;KLC3;KLC2;POM121C;NUP85;ATG101;TPR;COX1;NRBF2;NDUFV3;NDUFV2;PRPH;XBP1;DNAH10;DNAH17;HSPA5;FUS;ALYREF;DNAH14;EIF2AK3;RAB39B;CHCHD10;NUP153;EIF2S1;CHMP2B;BCL2;CYCS;DNAL4;RAB5A;MCU;BCL2L1;COX7B;NXT1;COX4I1;COX4I2;WDR41;COX7C;DNALI1;PPP3CA;TUBA1C;ACTR1A;PPP3CB;TUBA1B;PPP3CC;NUP62;CASP1;ANXA7;UQCRFS1;RAC1;NEFH;RAB8A;NDC1;GPX1;APAF1;NUP133;GPX3;TUBB;TRAF2;WIPI2;TNFRSF1B;TOMM40L;PSMA5;PSMA3;TUBB2B;TUBB2A;PSMA1;ALS2;PSMA2;NDUFS6;NUP50;CAT;NDUFS4;ANG;NDUFS1;NUP54;PIK3C3;SMCR8;NUP58;DCTN6;BECN1;DCTN5;NDUFB8;TOMM40;DNAH2;NDUFB6;TUBAL3;NDUFB5;DCTN4;DNAH5;NDUFB4;DNAH6;NDUFB3;NDUFB2;NDUFB1;UQCR11;DNAH9;UQCR10;AMBRA1;COX5B;COX5A;TANK;PSMB6;PSMB7;NXF1;PSMB4;TUBA3D;NXF3;ERBB4;PSMB1;NUP43;HNRNPA1;RAE1;UBQLN4;UBQLN2;HNRNPA3;NDUFA6;NDUFA4;NDUFA2;NDUFA1;COX6C;TUBB4B;MAPK14;MAPK12;UQCRHL;MAPK13;SOD1;CCS;PINK1;VAPB;PSMC1;HNRNPA2B1;NDUFAB1;BAX;NUP35;TARDBP;ACTR10
KEGG_2021_Human,Basal cell carcinoma,34/63,0.3526467990246854,0.7624795654587793,0,0,1.1363983160533522,1.1844546601978212,GSK3B;WNT2B;HHIP;LEF1;FZD10;GLI3;WNT6;WNT11;SUFU;DVL3;POLK;BAK1;FZD1;TCF7L2;FZD3;TCF7L1;WNT10A;FZD2;FZD5;GADD45B;FZD4;PTCH1;WNT5A;FZD6;AXIN1;WNT9A;DDB2;GADD45G;BMP4;BMP2;APC;BAX;CTNNB1;TP53
KEGG_2021_Human,Tryptophan metabolism,23/42,0.3595792605920053,0.7668762178042045,0,0,1.1732609768130242,1.2000355567963237,ECHS1;MAOB;MAOA;DLST;KMO;INMT;ACAT1;DHTKD1;ALDH3A2;IL4I1;HADHA;ALDH2;TDO2;EHHADH;CAT;KYAT3;AOX1;KYAT1;HADH;ALDH8A1;ALDH7A1;DLD;ALDH9A1
KEGG_2021_Human,Aldosterone synthesis and secretion,52/98,0.3636042492341763,0.7668762178042045,0,0,1.0957588690317417,1.1085674466785167,ATF1;ATF2;SCARB1;CALML5;CALML4;LIPE;CREB3L4;CREB3L1;PRKACA;PRKACB;CAMK1D;PRKCE;PRKCA;ATP1B1;ADCY9;CREB1;PLCB4;PRKD3;AGTR1;ORAI1;PRKD2;PRKD1;DAGLB;CREB5;CAMK2B;CAMK2D;ATF6B;NPR1;ITPR1;ADCY4;ATP1A4;CACNA1D;ITPR3;ATP1A2;CACNA1C;ADCY1;ATP1A1;ADCY6;CACNA1G;ADCY5;CACNA1I;CAMK2G;KCNJ5;PDE2A;ATP2B4;NR4A1;GNAQ;GNAS;CALM3;CAMK1;CALM1;KCNK3
KEGG_2021_Human,Glycerophospholipid metabolism,52/98,0.3636042492341763,0.7668762178042045,0,0,1.0957588690317417,1.1085674466785167,DGKE;DGKD;DGKA;LPCAT1;TAZ;LCLAT1;LYPLA2;LYPLA1;PCYT1A;PLA2G4B;PLA2G4A;GPCPD1;DGKZ;PLPP5;PLPP4;DGKQ;GPD2;GPD1;ADPRM;PLPP3;PLPP2;PLPP1;DGKH;CDS1;AGPAT5;PLD4;LCAT;PLA2G5;PLD1;AGPAT2;PGS1;PTDSS1;GPAT4;GPAT3;CEPT1;CHKA;MBOAT7;PLA2G2A;MBOAT1;MBOAT2;CRLS1;GPAM;ETNK2;LPCAT4;ETNK1;LPCAT3;LPCAT2;PEMT;CHPT1;PNPLA6;LPIN1;CDS2
